Epoch,train_loss,train_accuracy,test_loss,test_accuracy
0,0.9997956156730652,0.005319148767739534,0.9997631907463074,0.0035601265262812376
1,0.9994680285453796,0.008643616922199726,0.9996453523635864,0.006329114083200693
2,0.9996301531791687,0.0046542552299797535,0.9994984865188599,0.005142405163496733
3,0.9990723133087158,0.008643616922199726,0.999832272529602,0.0007911392604000866
4,0.9998964071273804,0.0,0.9998533725738525,0.0003955696302000433
5,0.9998962879180908,0.0,0.9998284578323364,0.0003955696302000433
6,0.9998951554298401,0.0,0.9997822046279907,0.0007911392604000866
7,0.9998162388801575,0.0006648935959674418,0.9984099864959717,0.009889240376651287
8,0.9978796243667603,0.010733282193541527,0.9984225630760193,0.007911392487585545
9,0.9971624612808228,0.013297872617840767,0.9983327388763428,0.007120253052562475
10,0.9966588020324707,0.014722644351422787,0.9979866147041321,0.006724683567881584
11,0.9979225397109985,0.009308510459959507,0.9985142946243286,0.005142405163496733
12,0.9972918629646301,0.010638297535479069,0.9984272122383118,0.005537974648177624
13,0.9973412156105042,0.009973403997719288,0.9983587861061096,0.005537974648177624
14,0.9977596998214722,0.007978723384439945,0.9983008503913879,0.005537974648177624
15,0.997502863407135,0.007978723384439945,0.9982316493988037,0.005537974648177624
16,0.9974080324172974,0.007978723384439945,0.9981681704521179,0.005537974648177624
17,0.9973261952400208,0.007978723384439945,0.9981092810630798,0.005537974648177624
18,0.9971802830696106,0.008168692700564861,0.998054027557373,0.005537974648177624
19,0.9971701502799988,0.007978723384439945,0.9980009198188782,0.005537974648177624
