Epoch,train_loss,train_accuracy,test_loss,test_accuracy
0,238.1287841796875,0.16327887773513794,184.0066680908203,0.47903481125831604
1,146.80545043945312,0.6755319237709045,139.0683135986328,0.7005537748336792
2,117.77969360351562,0.7944529056549072,114.64031219482422,0.78125
3,98.8350830078125,0.859327495098114,100.03893280029297,0.8121044039726257
4,86.342529296875,0.8888677954673767,89.27650451660156,0.8239715099334717
5,76.61802673339844,0.9081497192382812,79.66802978515625,0.8532436490058899
6,69.2821044921875,0.927336573600769,72.52967834472656,0.857594907283783
7,62.141014099121094,0.9406344890594482,67.64337921142578,0.8591772317886353
8,56.384822845458984,0.9581117033958435,62.248146057128906,0.8706487417221069
9,51.90167236328125,0.9694148898124695,58.94456481933594,0.8765822649002075
10,48.4403190612793,0.9692248702049255,56.18101119995117,0.876186728477478
11,45.753257751464844,0.9665653109550476,54.51176834106445,0.8647152185440063
12,42.4858283996582,0.9746390581130981,50.31658935546875,0.8833069801330566
13,39.33673095703125,0.9817628860473633,48.37351989746094,0.8829113841056824
14,36.853355407714844,0.9873670339584351,46.87362289428711,0.8837025165557861
15,34.85185241699219,0.9906914830207825,44.68498229980469,0.8892405033111572
16,33.10695266723633,0.990026593208313,43.215240478515625,0.886867105960846
17,31.501070022583008,0.9920212626457214,42.6305046081543,0.8765822649002075
18,30.0574951171875,0.9920212626457214,40.8933219909668,0.8864715099334717
19,28.950868606567383,0.9940159320831299,40.62853240966797,0.873813271522522
