Epoch,train_loss,train_accuracy,test_loss,test_accuracy
0,0.9997904300689697,0.007313829846680164,0.9997466802597046,0.0075158230029046535
1,0.999555766582489,0.011968085542321205,0.99954754114151,0.0075158230029046535
2,0.9978918433189392,0.036854103207588196,0.9970606565475464,0.04430379718542099
3,0.9927215576171875,0.08795592933893204,0.9914032220840454,0.0973101258277893
4,0.9883020520210266,0.10980243235826492,0.9872786998748779,0.10680379718542099
5,0.984308123588562,0.11730623245239258,0.9824908375740051,0.12223101407289505
6,0.9793009757995605,0.12632979452610016,0.9780060052871704,0.12935127317905426
7,0.9688603281974792,0.17961625754833221,0.9626365303993225,0.20332278311252594
8,0.955655038356781,0.225493922829628,0.9573856592178345,0.20134493708610535
9,0.9442387819290161,0.26491260528564453,0.9333845973014832,0.297468364238739
10,0.91972416639328,0.34337007999420166,0.9255174994468689,0.3014240562915802
11,0.9103350639343262,0.35239362716674805,0.9095023274421692,0.3401898741722107
12,0.8996415734291077,0.3705357015132904,0.8992740511894226,0.3552215099334717
13,0.8901596069335938,0.375,0.8964391946792603,0.3457278609275818
14,0.8835443258285522,0.38459348678588867,0.8904847502708435,0.3516613841056824
15,0.8773974180221558,0.3865881562232971,0.8858456015586853,0.3492879867553711
16,0.8698667883872986,0.3900075852870941,0.879709780216217,0.3560126721858978
17,0.8628681898117065,0.39713144302368164,0.8732626438140869,0.3583860695362091
18,0.857948899269104,0.3960866332054138,0.8728876113891602,0.35007911920547485
19,0.8531071543693542,0.3989361822605133,0.8689159750938416,0.3528481125831604
