Epoch,train_loss,train_accuracy,test_loss,test_accuracy
0,144.9555206298828,0.07285334169864655,95.14583587646484,0.2883702516555786
1,53.25163650512695,0.6189209818840027,35.976112365722656,0.690664529800415
2,26.944337844848633,0.7805851101875305,23.454973220825195,0.7958860993385315
3,18.368999481201172,0.8582826852798462,20.224430084228516,0.8215981125831604
4,13.898408889770508,0.8891527652740479,18.04059600830078,0.829905092716217
5,11.558133125305176,0.9101443886756897,15.513177871704102,0.8544303774833679
6,8.675265312194824,0.9292362928390503,15.044949531555176,0.8639240264892578
7,7.326728343963623,0.9440539479255676,13.921628952026367,0.8662974834442139
8,5.373711585998535,0.9659954905509949,14.452320098876953,0.859968364238739
9,4.928191184997559,0.9686550498008728,13.374212265014648,0.8797468543052673
10,3.875807523727417,0.9780585169792175,14.001848220825195,0.8746044039726257
11,3.1641664505004883,0.9812880158424377,13.597997665405273,0.8892405033111572
12,2.5486321449279785,0.9893617033958435,13.00210189819336,0.8896360993385315
13,1.9002704620361328,0.9920212626457214,13.240025520324707,0.8860759735107422
14,2.230315923690796,0.9867021441459656,14.813190460205078,0.8746044039726257
15,1.8244117498397827,0.9952507615089417,16.774980545043945,0.8678797483444214
16,1.7608630657196045,0.9933510422706604,13.746953010559082,0.8916139006614685
17,1.13277268409729,0.9980053305625916,13.141571044921875,0.9003164768218994
18,0.7637324333190918,0.9980053305625916,13.515955924987793,0.8939873576164246
19,0.795879602432251,0.9993351101875305,15.053797721862793,0.8793512582778931
