Epoch,train_loss,train_accuracy,test_loss,test_accuracy
0,273.44110107421875,0.1009688451886177,217.4615020751953,0.3314873278141022
1,161.27928161621094,0.6116071343421936,145.16464233398438,0.6930379867553711
2,120.91444396972656,0.7787804007530212,119.16954803466797,0.7563291192054749
3,100.08171844482422,0.8379559516906738,101.06358337402344,0.8061708807945251
4,85.94963073730469,0.8832637071609497,88.07418060302734,0.8378164768218994
5,76.3975830078125,0.8963715434074402,78.88818359375,0.8421677350997925
6,67.7514419555664,0.9207826852798462,71.61173248291016,0.8568037748336792
7,61.04717254638672,0.9378799200057983,66.09750366210938,0.8694620132446289
8,55.056915283203125,0.9541223645210266,61.58140182495117,0.8726266026496887
9,51.1114387512207,0.9606763124465942,57.77973556518555,0.8757911324501038
10,46.730220794677734,0.9760638475418091,55.22294616699219,0.8785601258277893
11,43.21250534057617,0.9820478558540344,52.16762161254883,0.8734177350997925
12,40.2348518371582,0.9867021441459656,49.295623779296875,0.8833069801330566
13,37.37651824951172,0.9905965328216553,47.366912841796875,0.8825158476829529
14,34.97162628173828,0.9920212626457214,46.671993255615234,0.8793512582778931
15,33.18149185180664,0.9920212626457214,44.00235366821289,0.8931962251663208
16,31.223936080932617,0.9960106611251831,42.71195983886719,0.8896360993385315
17,29.72510528564453,0.9952507615089417,40.80470275878906,0.8931962251663208
18,28.19956398010254,0.998670220375061,40.471675872802734,0.8896360993385315
19,26.806598663330078,0.9980053305625916,39.46421432495117,0.8872626423835754
