Epoch,train_loss,train_accuracy,test_loss,test_accuracy
0,218.11138916015625,0.005509118549525738,200.7289276123047,0.013449367135763168
1,177.74534606933594,0.05129179731011391,138.0482940673828,0.10957278311252594
2,114.9698486328125,0.1712576001882553,109.8058853149414,0.16969937086105347
3,99.0821762084961,0.21058131754398346,102.9695816040039,0.17919303476810455
4,91.21231079101562,0.2265387624502182,95.62067413330078,0.18670886754989624
5,84.94740295410156,0.25199466943740845,91.49053192138672,0.2060917764902115
6,82.16728973388672,0.26880699396133423,91.16513061523438,0.1969936639070511
7,79.24960327148438,0.27431613206863403,87.76322937011719,0.21044303476810455
8,76.00428771972656,0.29720744490623474,85.93482208251953,0.20886075496673584
9,73.57593536376953,0.29540273547172546,85.61984252929688,0.20727847516536713
10,70.9271240234375,0.3162044286727905,85.42993927001953,0.2092563360929489
11,68.92015838623047,0.3480243384838104,85.42858123779297,0.20450949668884277
12,66.68780517578125,0.35847267508506775,87.54070281982422,0.19422468543052673
13,65.047119140625,0.3715805411338806,87.22122955322266,0.21281646192073822
14,63.94477844238281,0.3593275249004364,87.51719665527344,0.1950158178806305
15,61.26103210449219,0.41213902831077576,88.56542205810547,0.21360759437084198
16,60.5134162902832,0.4045402705669403,88.30255126953125,0.2242879718542099
17,58.91013717651367,0.427526593208313,87.55843353271484,0.2171677201986313
18,55.820560455322266,0.43123099207878113,89.72894287109375,0.21004746854305267
19,55.54298400878906,0.45459726452827454,88.80400848388672,0.2278480976819992
