Epoch,train_loss,train_accuracy,test_loss,test_accuracy
0,8.481059074401855,0.1143617033958435,6.50792932510376,0.4359177350997925
1,4.849754333496094,0.6541603207588196,4.5285325050354,0.6894778609275818
2,3.7595252990722656,0.7820098400115967,3.7114007472991943,0.7642405033111572
3,3.163553476333618,0.8316869735717773,3.1481077671051025,0.8140822649002075
4,2.7140231132507324,0.8785144686698914,2.7783381938934326,0.8326740264892578
5,2.38346529006958,0.8958966732025146,2.4736785888671875,0.8500791192054749
6,2.127608060836792,0.9223974347114563,2.291057825088501,0.8591772317886353
7,1.9089168310165405,0.9383549094200134,2.120159149169922,0.8552215099334717
8,1.741715669631958,0.9492780566215515,1.958777904510498,0.8753955960273743
9,1.6226896047592163,0.949942946434021,1.8199870586395264,0.8757911324501038
10,1.4862643480300903,0.9627659320831299,1.722440481185913,0.8829113841056824
11,1.3550864458084106,0.978723406791687,1.627811074256897,0.8817246556282043
12,1.2623274326324463,0.9812880158424377,1.5813509225845337,0.8825158476829529
13,1.1841068267822266,0.988696813583374,1.5392050743103027,0.8746044039726257
14,1.130221962928772,0.9846124649047852,1.4913296699523926,0.875
15,1.0477089881896973,0.9924961924552917,1.3645968437194824,0.8904272317886353
16,1.0033695697784424,0.9906914830207825,1.3498297929763794,0.8872626423835754
17,0.9459039568901062,0.9933510422706604,1.3064979314804077,0.8837025165557861
18,0.8900882601737976,0.9952507615089417,1.2478313446044922,0.8939873576164246
19,0.8465805649757385,0.9980053305625916,1.2195228338241577,0.8955696225166321
