Epoch,train_loss,train_accuracy,test_loss,test_accuracy
0,281.3679504394531,0.06212006136775017,226.53427124023438,0.3085443079471588
1,161.26235961914062,0.6234802603721619,142.37100219726562,0.6946202516555786
2,122.37508392333984,0.7502849698066711,120.46063995361328,0.7393196225166321
3,101.37407684326172,0.8341565132141113,103.06755828857422,0.7816455960273743
4,88.47889709472656,0.8540083765983582,91.1036148071289,0.8014240264892578
5,77.33137512207031,0.9012157917022705,81.5707015991211,0.831882894039154
6,69.03123474121094,0.9174582362174988,73.38269805908203,0.840585470199585
7,62.32209014892578,0.9325608015060425,68.44982147216797,0.842563271522522
8,56.6677131652832,0.9458586573600769,62.70024490356445,0.8659018874168396
9,51.36458969116211,0.9626709818840027,59.26793670654297,0.8623417615890503
10,47.57941436767578,0.9652355313301086,55.596370697021484,0.8722310066223145
11,44.19367218017578,0.967420220375061,53.055198669433594,0.8757911324501038
12,41.38486099243164,0.9778684973716736,52.08384704589844,0.8619462251663208
13,38.914031982421875,0.9779635667800903,48.28782272338867,0.8757911324501038
14,35.63174057006836,0.9880319237709045,46.17329788208008,0.8817246556282043
15,33.72104263305664,0.991356372833252,45.66850280761719,0.8765822649002075
16,31.44448471069336,0.9926861524581909,43.17549514770508,0.886867105960846
17,29.8037166595459,0.9946808218955994,42.47562026977539,0.8829113841056824
18,28.30918312072754,0.9973404407501221,41.26814270019531,0.8789557218551636
19,27.060258865356445,0.998670220375061,40.15785217285156,0.8876582384109497
