Epoch,train_loss,train_accuracy,test_loss,test_accuracy
0,33.27831268310547,0.7519989609718323,10.070663452148438,0.8979430198669434
1,9.86244010925293,0.9179548621177673,6.098237037658691,0.9375
2,6.793884754180908,0.944807231426239,6.846163749694824,0.9276107549667358
3,5.423526763916016,0.9587553143501282,4.318889617919922,0.9529272317886353
4,4.253260135650635,0.9687944650650024,4.684599876403809,0.9529272317886353
5,3.705873727798462,0.9732809066772461,5.429224967956543,0.9450158476829529
6,3.191281318664551,0.9774786829948425,4.846485614776611,0.953718364238739
7,2.748457908630371,0.9809879660606384,4.699844837188721,0.9509493708610535
8,2.257091760635376,0.9853189587593079,4.743703365325928,0.9584652185440063
9,1.9154859781265259,0.9889392256736755,5.246224880218506,0.9462025165557861
10,1.8811900615692139,0.9893834590911865,5.767107009887695,0.953718364238739
11,1.4162976741790771,0.9922485947608948,4.970268726348877,0.9572784900665283
12,1.2058385610580444,0.9942697286605835,5.2620134353637695,0.951344907283783
13,1.3524192571640015,0.993869960308075,6.026289939880371,0.9572784900665283
14,1.2184619903564453,0.9947361350059509,6.678584098815918,0.954905092716217
15,0.8347382545471191,0.997001588344574,5.928731441497803,0.9588607549667358
16,0.8534069061279297,0.9970682263374329,7.418905258178711,0.9497626423835754
17,0.8904547691345215,0.997001588344574,9.160219192504883,0.9398733973503113
18,1.0824843645095825,0.9963352680206299,6.06903600692749,0.9604430198669434
19,0.8811671733856201,0.997734546661377,6.260255813598633,0.9576740264892578
