Epoch,train_loss,train_accuracy,test_loss,test_accuracy
0,0.9907221794128418,0.4826536774635315,0.9835894703865051,0.8049841523170471
1,0.9683040380477905,0.8612073659896851,0.9656949639320374,0.8931962251663208
2,0.9473923444747925,0.8955668210983276,0.9442504644393921,0.9196993708610535
3,0.9232339859008789,0.9169110059738159,0.9208393096923828,0.9220727682113647
4,0.8975883722305298,0.9296375513076782,0.8961503505706787,0.9204905033111572
5,0.8710458874702454,0.939476728439331,0.8701748251914978,0.9272152185440063
6,0.8444986939430237,0.9456956386566162,0.8442190885543823,0.9347310066223145
7,0.8182931542396545,0.9508262276649475,0.8196422457695007,0.9311708807945251
8,0.794090986251831,0.9520255923271179,0.7941940426826477,0.9375
9,0.7698351740837097,0.9542022347450256,0.7694702744483948,0.9473892450332642
10,0.7453705072402954,0.9595993757247925,0.7498416900634766,0.936313271522522
11,0.7231665253639221,0.9622867703437805,0.7257668972015381,0.9450158476829529
12,0.7025516033172607,0.9616204500198364,0.7021864652633667,0.953718364238739
13,0.6818779110908508,0.9634861350059509,0.681792676448822,0.954905092716217
14,0.662818193435669,0.964885413646698,0.6645521521568298,0.952531635761261
15,0.643544614315033,0.9675506353378296,0.6456214189529419,0.956882894039154
16,0.6286643743515015,0.9639081358909607,0.6326569318771362,0.949367105960846
17,0.609897255897522,0.9681947827339172,0.6140823364257812,0.954905092716217
18,0.5951029062271118,0.9681724905967712,0.6006152033805847,0.9509493708610535
19,0.582217276096344,0.9663957357406616,0.5876061320304871,0.9481803774833679
