Epoch,train_loss,train_accuracy,test_loss,test_accuracy
0,37.73884201049805,0.725191056728363,9.551600456237793,0.8999208807945251
1,8.732120513916016,0.9285714030265808,6.925507545471191,0.9319620132446289
2,6.2892632484436035,0.9492715001106262,6.44680118560791,0.9375
3,4.8809967041015625,0.9614650011062622,5.457684516906738,0.9418512582778931
4,4.046107292175293,0.9674618244171143,5.4508161544799805,0.9422468543052673
5,3.2029404640197754,0.9760127663612366,4.795018672943115,0.9501582384109497
6,2.811856269836426,0.9799440503120422,5.551105976104736,0.9473892450332642
7,2.4380099773406982,0.9836087226867676,4.523722171783447,0.9584652185440063
8,2.096027135848999,0.9869847297668457,5.240499973297119,0.9545094966888428
9,1.6921465396881104,0.9898720979690552,5.417961597442627,0.953718364238739
10,1.5922831296920776,0.9913379549980164,5.6263604164123535,0.9545094966888428
11,1.3389695882797241,0.9937366843223572,6.849154949188232,0.9446202516555786
12,1.3296973705291748,0.9942697286605835,5.964726448059082,0.9521360993385315
13,1.0649775266647339,0.9948472380638123,6.821227073669434,0.9517405033111572
14,1.1337895393371582,0.9953358173370361,5.782522678375244,0.9533227682113647
15,0.7309429049491882,0.9976012706756592,6.1567158699035645,0.956882894039154
16,1.0289826393127441,0.9965130090713501,8.412467956542969,0.9454113841056824
17,0.6899788975715637,0.9974679946899414,8.182740211486816,0.9469936490058899
18,0.9597989320755005,0.9966462254524231,6.839632987976074,0.954905092716217
19,0.58501136302948,0.9983342289924622,7.589649677276611,0.9529272317886353
