Epoch,train_loss,train_accuracy,test_loss,test_accuracy
0,5.162806510925293,0.747290313243866,4.416109085083008,0.8947784900665283
1,3.670968532562256,0.9239516854286194,3.5879099369049072,0.9307753443717957
2,3.099229335784912,0.9440298676490784,3.0657191276550293,0.9398733973503113
3,2.671332359313965,0.9607542753219604,2.6633994579315186,0.9469936490058899
4,2.361158847808838,0.9675061702728271,2.3745152950286865,0.9501582384109497
5,2.1056675910949707,0.9752798676490784,2.146083354949951,0.953718364238739
6,1.9017311334609985,0.9804104566574097,1.9431902170181274,0.9564873576164246
7,1.7419790029525757,0.9813432693481445,1.7987194061279297,0.9541139006614685
8,1.5954564809799194,0.9858741760253906,1.66097891330719,0.9588607549667358
9,1.4737765789031982,0.9896721839904785,1.5914920568466187,0.9434335231781006
10,1.3711222410202026,0.991249144077301,1.4775454998016357,0.9545094966888428
11,1.2894753217697144,0.9909381866455078,1.4456977844238281,0.9450158476829529
12,1.2081129550933838,0.9934034943580627,1.325470209121704,0.9600474834442139
13,1.1330012083053589,0.994669497013092,1.2571414709091187,0.9600474834442139
14,1.0668689012527466,0.9964019060134888,1.1988976001739502,0.9553006291389465
15,1.0211845636367798,0.9958022236824036,1.167439579963684,0.9592563509941101
16,0.9681339859962463,0.9966018199920654,1.1189818382263184,0.954905092716217
17,0.9263466596603394,0.9961798191070557,1.1440508365631104,0.9465981125831604
18,0.8931711316108704,0.9957355856895447,1.063843011856079,0.9517405033111572
19,0.844394862651825,0.9975346326828003,1.0436012744903564,0.9517405033111572
