Epoch,train_loss,train_accuracy,test_loss,test_accuracy
0,56.96409225463867,0.6455668210983276,11.304729461669922,0.888844907283783
1,10.371175765991211,0.9131351709365845,6.936237812042236,0.925632894039154
2,7.4061970710754395,0.9383884072303772,6.2036895751953125,0.9390822649002075
3,5.961035251617432,0.9522032737731934,5.902035236358643,0.9375
4,4.805783748626709,0.9622645974159241,5.043596267700195,0.9465981125831604
5,4.128101825714111,0.9675506353378296,4.956387519836426,0.9477847814559937
6,3.4464218616485596,0.9740583300590515,4.91291618347168,0.9505537748336792
7,2.8251311779022217,0.9811878204345703,4.457947254180908,0.9541139006614685
8,2.4636733531951904,0.9834532737731934,5.63925838470459,0.9485759735107422
9,2.1943163871765137,0.9866737723350525,5.5750956535339355,0.9454113841056824
10,2.0595874786376953,0.9874511361122131,6.017271041870117,0.9497626423835754
11,1.4926117658615112,0.992404043674469,5.370516300201416,0.9596518874168396
12,1.6220694780349731,0.9919376373291016,5.219766139984131,0.9521360993385315
13,1.3704681396484375,0.9928704500198364,6.311824798583984,0.9509493708610535
14,1.0099928379058838,0.9960021376609802,5.814271450042725,0.9477847814559937
15,1.1191856861114502,0.9955357313156128,5.978857040405273,0.9541139006614685
16,1.0618218183517456,0.9959799647331238,6.245731830596924,0.9560917615890503
17,0.8638777136802673,0.9973347783088684,6.884247303009033,0.9529272317886353
18,1.0509432554244995,0.9963352680206299,6.687838554382324,0.9521360993385315
19,0.6315235495567322,0.9979788661003113,7.693441867828369,0.949367105960846
