Epoch,train_loss,train_accuracy,test_loss,test_accuracy
0,164.27493286132812,0.7549973130226135,138.34825134277344,0.909414529800415
1,117.09256744384766,0.9254619479179382,112.90656280517578,0.938686728477478
2,98.58892822265625,0.9495823979377747,96.56978607177734,0.9438291192054749
3,85.28614044189453,0.9605988264083862,84.11905670166016,0.9497626423835754
4,75.23802947998047,0.9682169556617737,74.85810089111328,0.9560917615890503
5,67.28809356689453,0.9743692278862,67.34137725830078,0.956882894039154
6,60.808631896972656,0.9801439046859741,61.81946563720703,0.9556962251663208
7,55.59528732299805,0.9818541407585144,57.0242919921875,0.9545094966888428
8,50.835330963134766,0.9890725016593933,53.392608642578125,0.9505537748336792
9,47.18290710449219,0.98927241563797,49.96931838989258,0.9545094966888428
10,43.774452209472656,0.9914045929908752,46.67439270019531,0.956882894039154
11,40.97053527832031,0.9926039576530457,44.185970306396484,0.9556962251663208
12,38.481746673583984,0.9936700463294983,42.812034606933594,0.949367105960846
13,36.37349319458008,0.9946028590202332,40.02261734008789,0.9553006291389465
14,34.30817794799805,0.9957800507545471,38.570777893066406,0.9580696225166321
15,32.224822998046875,0.997734546661377,37.59642028808594,0.9529272317886353
16,31.481626510620117,0.9944696426391602,35.386905670166016,0.9628164768218994
17,29.521894454956055,0.9969794154167175,33.86994552612305,0.9584652185440063
18,27.9774227142334,0.9982675909996033,35.9384765625,0.9410601258277893
19,27.050495147705078,0.997734546661377,31.008743286132812,0.9620253443717957
