Epoch,train_loss,train_accuracy,test_loss,test_accuracy
0,163.33847045898438,0.7231476306915283,138.87911987304688,0.9046677350997925
1,117.82047271728516,0.9208422303199768,114.2488021850586,0.9323576092720032
2,99.43921661376953,0.9480055570602417,97.9930419921875,0.9359177350997925
3,86.23439025878906,0.9624866843223572,85.15599822998047,0.9481803774833679
4,76.26039123535156,0.9706600904464722,76.10224151611328,0.9501582384109497
5,68.51614379882812,0.9740583300590515,68.52079772949219,0.9505537748336792
6,62.00369644165039,0.9789445400238037,62.62408447265625,0.9529272317886353
7,56.765926361083984,0.9826092720031738,58.236000061035156,0.9517405033111572
8,52.19100570678711,0.9861407279968262,53.41202926635742,0.9612341523170471
9,48.36054992675781,0.9881396293640137,50.00849151611328,0.9588607549667358
10,45.10346603393555,0.9900497794151306,48.51831817626953,0.9434335231781006
11,42.26516342163086,0.9905828237533569,44.021183013916016,0.9596518874168396
12,39.60820007324219,0.9934701323509216,42.2411003112793,0.9592563509941101
13,37.42626190185547,0.9945362210273743,40.47554397583008,0.9588607549667358
14,35.70415115356445,0.9936700463294983,38.84991455078125,0.9580696225166321
15,34.006134033203125,0.9936034083366394,37.40202713012695,0.9517405033111572
16,32.26771926879883,0.9946028590202332,34.79487609863281,0.9620253443717957
17,30.437694549560547,0.9968683123588562,34.01149368286133,0.9643987417221069
18,29.28864097595215,0.9966684579849243,32.91754150390625,0.9647942781448364
19,28.368873596191406,0.9960021376609802,32.73047637939453,0.952531635761261
