Epoch,train_loss,train_accuracy,test_loss,test_accuracy
0,164.8082733154297,0.7528429627418518,138.546875,0.9109968543052673
1,116.90535736083984,0.9302372336387634,113.63175964355469,0.9315664768218994
2,98.66709899902344,0.9468061923980713,96.02442932128906,0.9501582384109497
3,85.2225570678711,0.9608875513076782,83.63980865478516,0.9541139006614685
4,75.31869506835938,0.9688388109207153,75.14080047607422,0.9501582384109497
5,67.3280029296875,0.9748134613037109,67.2839126586914,0.9545094966888428
6,60.865325927734375,0.9790111780166626,61.61711883544922,0.953718364238739
7,55.42859649658203,0.9841417670249939,58.10504913330078,0.9462025165557861
8,50.95209884643555,0.9866071343421936,52.87087631225586,0.9545094966888428
9,47.27534484863281,0.9882062673568726,49.00757598876953,0.9596518874168396
10,43.75811004638672,0.9921375513076782,46.919410705566406,0.9501582384109497
11,41.298057556152344,0.9902052283287048,44.195587158203125,0.954905092716217
12,38.48801040649414,0.9928704500198364,41.36520767211914,0.9620253443717957
13,36.29301452636719,0.994669497013092,40.15544128417969,0.952531635761261
14,34.13702392578125,0.996135413646698,38.09256362915039,0.9580696225166321
15,32.539695739746094,0.996268630027771,37.11161804199219,0.951344907283783
16,31.02786636352539,0.9969794154167175,34.82426071166992,0.9620253443717957
17,29.785457611083984,0.9960687756538391,34.61758804321289,0.9564873576164246
18,28.092775344848633,0.9970682263374329,32.80830383300781,0.9580696225166321
19,27.00609588623047,0.9978678226470947,31.638038635253906,0.9580696225166321
