Epoch,train_loss,train_accuracy,test_loss,test_accuracy
0,118.27665710449219,0.1648009866476059,82.57765197753906,0.2132120281457901
1,80.6062240600586,0.23503020405769348,76.5069808959961,0.22468353807926178
2,76.33169555664062,0.24222636222839355,75.62141418457031,0.2092563360929489
3,74.47740936279297,0.24886727333068848,72.9053955078125,0.2484177201986313
4,72.9215087890625,0.25835108757019043,74.1521987915039,0.22745253145694733
5,71.82598114013672,0.2675684094429016,72.2400894165039,0.2369461953639984
6,70.83718872070312,0.2664356827735901,74.70919799804688,0.2503955662250519
7,69.87576293945312,0.2685234546661377,72.9822769165039,0.22151899337768555
8,68.67900848388672,0.28471481800079346,72.77472686767578,0.23655062913894653
9,68.0289077758789,0.2879575192928314,74.21217346191406,0.22468353807926178
10,67.07656860351562,0.2930881083011627,73.4782943725586,0.2278480976819992
11,66.19261932373047,0.30532604455947876,73.1866683959961,0.2258702516555786
12,65.39218139648438,0.3128109276294708,74.16529846191406,0.22507911920547485
13,64.72171783447266,0.31483209133148193,73.6144790649414,0.2282436639070511
14,63.37000274658203,0.3277585208415985,74.29432678222656,0.2298259437084198
15,62.81143569946289,0.33217841386795044,75.46820831298828,0.2282436639070511
16,61.6910400390625,0.3459710478782654,74.6177749633789,0.22310127317905426
17,61.1097526550293,0.35405561327934265,76.59882354736328,0.22666139900684357
18,59.684085845947266,0.36760395765304565,74.861572265625,0.2282436639070511
19,58.47938537597656,0.38030827045440674,77.41485595703125,0.2242879718542099
