Epoch,train_loss,train_accuracy,test_loss,test_accuracy
0,5.206493854522705,0.7401607632637024,4.430632591247559,0.8959652185440063
1,3.698310136795044,0.9189543724060059,3.6199183464050293,0.9232594966888428
2,3.107501268386841,0.9411869049072266,3.075322151184082,0.9351266026496887
3,2.685063600540161,0.9567341804504395,2.692962169647217,0.9402689933776855
4,2.364696741104126,0.9651740789413452,2.4026830196380615,0.9402689933776855
5,2.1124110221862793,0.9729921817779541,2.1841254234313965,0.938686728477478
6,1.9061992168426514,0.9789445400238037,1.955853819847107,0.9489715099334717
7,1.7335970401763916,0.9852744936943054,1.8216029405593872,0.9465981125831604
8,1.597447395324707,0.9865183234214783,1.683855652809143,0.9545094966888428
9,1.4727212190628052,0.9902718663215637,1.5871652364730835,0.952531635761261
10,1.3719193935394287,0.9919376373291016,1.5141910314559937,0.9505537748336792
11,1.2870521545410156,0.9916045069694519,1.4156696796417236,0.9556962251663208
12,1.2033129930496216,0.9935367703437805,1.3450067043304443,0.9533227682113647
13,1.128440499305725,0.9962020516395569,1.3058146238327026,0.9434335231781006
14,1.0658433437347412,0.9969349503517151,1.2507847547531128,0.953718364238739
15,1.0239886045455933,0.9958688616752625,1.2501206398010254,0.9454113841056824
16,0.9685689806938171,0.9966462254524231,1.1450282335281372,0.9505537748336792
17,0.9257168173789978,0.9970682263374329,1.143811821937561,0.9485759735107422
18,0.8917735815048218,0.9953358173370361,1.0637561082839966,0.9517405033111572
19,0.839655876159668,0.9978011846542358,1.039950966835022,0.9533227682113647
