Epoch,train_loss,train_accuracy,test_loss,test_accuracy
0,0.9971022009849548,0.11313965916633606,0.9954986572265625,0.16693037748336792
1,0.9737800359725952,0.711887001991272,0.9663897156715393,0.8730221390724182
2,0.9481022357940674,0.8869935870170593,0.9441400766372681,0.9193037748336792
3,0.9232006669044495,0.9204646348953247,0.9203447699546814,0.9240506291389465
4,0.8977631330490112,0.9299706816673279,0.8975614905357361,0.9113923907279968
5,0.8714451789855957,0.9384772777557373,0.8691583275794983,0.936313271522522
6,0.8448936343193054,0.9438965916633606,0.8420326113700867,0.9458069801330566
7,0.8190761208534241,0.9497823119163513,0.817509114742279,0.940664529800415
8,0.7928725481033325,0.9553571343421936,0.7946032285690308,0.9367088675498962
9,0.7697415351867676,0.9548240900039673,0.7703291773796082,0.9414557218551636
10,0.7458128929138184,0.9585332274436951,0.7451950311660767,0.9505537748336792
11,0.7248044013977051,0.9580001831054688,0.7221316695213318,0.9553006291389465
12,0.7028518319129944,0.9610207676887512,0.7048921585083008,0.9465981125831604
13,0.6825233697891235,0.962619960308075,0.6855964660644531,0.9462025165557861
14,0.6640677452087402,0.9613983631134033,0.6648960113525391,0.953718364238739
15,0.6432018280029297,0.9678837656974792,0.6463279128074646,0.953718364238739
16,0.6277899742126465,0.9652185440063477,0.6313319802284241,0.9517405033111572
17,0.6109640598297119,0.9673507213592529,0.6186171770095825,0.9446202516555786
18,0.5945897698402405,0.9692164063453674,0.6062973737716675,0.940664529800415
19,0.5803416967391968,0.9694607257843018,0.5855845212936401,0.9529272317886353
