Epoch,train_loss,train_accuracy,test_loss,test_accuracy
0,5.130420207977295,0.7562411427497864,4.394865989685059,0.9038766026496887
1,3.674731969833374,0.9250844120979309,3.6247360706329346,0.9153481125831604
2,3.0859856605529785,0.948960542678833,3.0648036003112793,0.9454113841056824
3,2.6666100025177,0.9602212309837341,2.6812636852264404,0.9446202516555786
4,2.3556950092315674,0.9677505493164062,2.3527870178222656,0.9572784900665283
5,2.1080822944641113,0.9738139510154724,2.1342642307281494,0.9553006291389465
6,1.900114893913269,0.9799440503120422,1.9394015073776245,0.9608386158943176
7,1.7326196432113647,0.9839196801185608,1.8212451934814453,0.9529272317886353
8,1.591071605682373,0.9876065850257874,1.7089581489562988,0.9489715099334717
9,1.4714813232421875,0.9904051423072815,1.553462266921997,0.9584652185440063
10,1.3702962398529053,0.9922707676887512,1.511159062385559,0.9473892450332642
11,1.2817891836166382,0.9920709133148193,1.3949007987976074,0.9564873576164246
12,1.2011330127716064,0.994003176689148,1.3127589225769043,0.9580696225166321
13,1.1303019523620605,0.9956689476966858,1.264893889427185,0.9572784900665283
14,1.066160798072815,0.9963352680206299,1.2063789367675781,0.9600474834442139
15,1.0173759460449219,0.9964685440063477,1.1520675420761108,0.9580696225166321
16,0.9698386192321777,0.9963797330856323,1.0789209604263306,0.9600474834442139
17,0.9225455522537231,0.9971793293952942,1.0945005416870117,0.951344907283783
18,0.8817967772483826,0.9976012706756592,1.0628931522369385,0.9529272317886353
19,0.8404366374015808,0.9984675049781799,0.9976993799209595,0.9588607549667358
