Epoch,train_loss,train_accuracy,test_loss,test_accuracy
0,35.6124382019043,0.7443585395812988,10.580062866210938,0.9018987417221069
1,9.017414093017578,0.9231076836585999,6.614151954650879,0.9335442781448364
2,6.226407527923584,0.949982225894928,6.628879070281982,0.9276107549667358
3,5.011014938354492,0.9619536399841309,5.7095136642456055,0.9465981125831604
4,4.071807861328125,0.9686167240142822,4.392348289489746,0.9564873576164246
5,3.342130184173584,0.9760794043540955,4.510386943817139,0.9572784900665283
6,2.827239990234375,0.979921817779541,4.59190034866333,0.9592563509941101
7,2.533029794692993,0.9844749569892883,5.234917640686035,0.9521360993385315
8,2.100006341934204,0.9878286719322205,4.469956398010254,0.9576740264892578
9,1.7154819965362549,0.9913379549980164,4.5569562911987305,0.9592563509941101
10,1.5794941186904907,0.9912046790122986,5.162924766540527,0.9560917615890503
11,1.3079766035079956,0.9943363666534424,5.3466339111328125,0.9588607549667358
12,1.5934269428253174,0.993137001991272,6.471797466278076,0.9505537748336792
13,1.140174150466919,0.9947139620780945,7.061845779418945,0.9465981125831604
14,1.0433759689331055,0.9959354996681213,6.780925273895264,0.9509493708610535
15,1.001401424407959,0.9956023693084717,5.30695104598999,0.9584652185440063
16,0.8254179954528809,0.9976012706756592,5.842942714691162,0.9580696225166321
17,0.7982484698295593,0.9974679946899414,5.775394439697266,0.9580696225166321
18,0.9298920631408691,0.9974679946899414,6.211348056793213,0.9584652185440063
19,1.0585874319076538,0.9964019060134888,8.321929931640625,0.9438291192054749
