Epoch,train_loss,train_accuracy,test_loss,test_accuracy
0,33.58324432373047,0.7533537745475769,11.647845268249512,0.8880537748336792
1,9.416105270385742,0.9228855967521667,7.209279537200928,0.9307753443717957
2,6.615250110626221,0.9475390911102295,5.473664283752441,0.9426423907279968
3,5.220047950744629,0.9608209133148193,5.41384220123291,0.9473892450332642
4,3.9675564765930176,0.9694384932518005,5.706894397735596,0.9442246556282043
5,3.433847427368164,0.9750577807426453,5.093704700469971,0.954905092716217
6,3.029541254043579,0.9783670902252197,5.347276210784912,0.9473892450332642
7,2.4449315071105957,0.9856743216514587,4.362226486206055,0.9616297483444214
8,2.0651633739471436,0.986940324306488,5.104869365692139,0.9533227682113647
9,1.7867075204849243,0.9903385043144226,4.875754356384277,0.9560917615890503
10,1.6792222261428833,0.9912046790122986,4.930843353271484,0.9600474834442139
11,1.6552785634994507,0.9920709133148193,5.773180961608887,0.953718364238739
12,1.3805525302886963,0.993869960308075,5.050676345825195,0.9556962251663208
13,1.0097945928573608,0.995402455329895,4.809567451477051,0.9564873576164246
14,1.140381097793579,0.9958022236824036,5.6239118576049805,0.956882894039154
15,0.9803990721702576,0.9962020516395569,5.297246932983398,0.9533227682113647
16,1.0884474515914917,0.9962020516395569,6.526925086975098,0.9572784900665283
17,0.8603748083114624,0.9972015023231506,7.126328945159912,0.9505537748336792
18,0.5649102330207825,0.9981343150138855,6.088140487670898,0.9608386158943176
19,0.8201491236686707,0.9979344606399536,6.571008682250977,0.9556962251663208
