Epoch,train_loss,train_accuracy,test_loss,test_accuracy
0,164.339599609375,0.7135527729988098,141.17478942871094,0.8742088675498962
1,119.3627700805664,0.9087597727775574,115.75829315185547,0.9145569801330566
2,100.64625549316406,0.9385439157485962,99.59557342529297,0.9169303774833679
3,86.97789764404297,0.9536468982696533,86.05392456054688,0.9375
4,76.7095718383789,0.9645744562149048,76.43632507324219,0.9462025165557861
5,68.87144470214844,0.969482958316803,71.004150390625,0.9319620132446289
6,62.33964157104492,0.9769456386566162,63.25688552856445,0.9501582384109497
7,56.94623565673828,0.9813432693481445,58.15168380737305,0.9489715099334717
8,52.44748306274414,0.9835865497589111,54.08924865722656,0.9541139006614685
9,48.65823745727539,0.9864072203636169,51.714962005615234,0.9430379867553711
10,45.274200439453125,0.9881396293640137,48.148067474365234,0.9521360993385315
11,42.23682403564453,0.9910714030265808,44.858436584472656,0.9576740264892578
12,39.8657341003418,0.9919376373291016,42.890052795410156,0.953718364238739
13,37.71329879760742,0.9927150011062622,40.91986846923828,0.952531635761261
14,35.49553680419922,0.9948694109916687,38.90336227416992,0.9545094966888428
15,33.75953674316406,0.9953358173370361,37.72893524169922,0.953718364238739
16,32.121341705322266,0.9960466027259827,35.98524856567383,0.9521360993385315
17,30.586437225341797,0.9968683123588562,34.59709167480469,0.9517405033111572
18,29.814184188842773,0.995402455329895,34.6933479309082,0.9462025165557861
19,28.48092269897461,0.9957134127616882,33.71546173095703,0.949367105960846
